station_id,station_name,hardware,software,latitude,longitude,elevation_m,timestamp_utc,temperature_c,dew_point_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_gust_kmh,wind_dir_cardinal,wind_dir_deg,precip_mm_1h,solar_radiation_wm2,uv_index,source,visibility_m,cloud_cover_okta
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:24:00,14.94,6.33,56.0,1022.35,0.48,7.08,NW,315.0,0.0,55.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:29:00,14.5,6.33,58.0,1022.35,0.0,0.0,NNW,337.0,0.0,53.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:34:00,14.06,6.83,62.0,1022.35,0.0,0.0,NNW,337.0,0.0,109.9,1.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:39:00,14.28,6.56,60.0,1022.35,0.16,3.54,NNW,337.0,0.0,389.5,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:44:00,14.89,6.44,57.0,1022.35,0.0,2.09,NNW,337.0,0.0,406.1,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:49:00,15.44,6.61,56.0,1022.35,0.0,0.0,NNW,337.0,0.0,393.9,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:54:00,15.5,6.5,55.0,1022.01,0.16,1.93,,,0.0,79.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 13:59:00,14.61,6.11,57.0,1022.01,0.0,1.77,,,0.0,375.4,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:04:00,14.39,5.89,57.0,1022.01,0.32,3.54,NW,315.0,0.0,174.0,1.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:09:00,13.56,5.22,57.0,1022.01,0.16,1.61,,,0.0,410.9,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:14:00,14.56,5.33,54.0,1022.01,0.16,3.86,,,0.0,403.1,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:19:00,15.33,5.39,52.0,1022.01,0.32,2.25,NNW,337.0,0.0,405.1,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:24:00,15.67,6.11,53.0,1022.01,0.16,3.54,NNW,337.0,0.0,409.4,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:29:00,15.89,6.67,54.0,1021.67,1.13,5.47,NNW,337.0,0.0,415.9,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:34:00,16.39,7.22,55.0,1021.67,0.16,4.51,NNW,337.0,0.0,214.6,1.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:39:00,14.72,6.33,57.0,1021.67,0.16,3.86,NNW,337.0,0.0,417.4,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:44:00,15.67,6.44,54.0,1021.67,0.8,5.47,NNW,337.0,0.0,381.4,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:49:00,15.72,6.22,53.0,1021.67,0.64,5.47,NNW,337.0,0.0,382.0,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:54:00,15.94,6.56,54.0,1021.67,0.8,4.18,NNW,337.0,0.0,389.5,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 14:59:00,16.28,6.5,53.0,1021.67,0.0,1.29,NNW,337.0,0.0,389.3,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:04:00,16.83,6.78,52.0,1021.67,0.64,2.09,,,0.0,389.3,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:09:00,17.06,7.06,52.0,1021.67,0.97,5.47,NW,315.0,0.0,389.2,3.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:14:00,16.33,7.0,54.0,1021.67,0.32,5.47,NNW,337.0,0.0,357.9,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:19:00,15.94,7.0,55.0,1021.67,0.32,1.93,NNW,337.0,0.0,62.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:24:00,14.56,5.72,55.0,1021.34,0.64,4.83,NNW,337.0,0.0,359.6,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:29:00,15.83,6.5,54.0,1021.67,0.16,3.06,NNW,337.0,0.0,361.7,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:34:00,16.0,6.44,53.0,1021.34,2.41,4.83,NW,315.0,0.0,357.1,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:39:00,15.94,6.94,55.0,1021.34,0.16,4.02,NW,315.0,0.0,375.3,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:44:00,16.61,6.83,52.0,1021.34,0.48,5.47,NNW,337.0,0.0,374.4,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:49:00,17.67,7.5,51.0,1021.34,0.48,5.47,NNW,337.0,0.0,357.4,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:54:00,16.33,7.56,56.0,1021.34,0.0,0.97,NNW,337.0,0.0,71.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 15:59:00,15.33,7.33,59.0,1021.34,0.0,0.0,NNW,337.0,0.0,210.8,1.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:04:00,14.5,6.5,59.0,1021.34,0.32,3.22,NNW,337.0,0.0,305.2,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:09:00,15.39,6.61,56.0,1021.34,0.16,2.41,NNW,337.0,0.0,323.6,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:14:00,16.06,6.22,52.0,1021.34,0.32,3.22,NW,315.0,0.0,323.5,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:19:00,17.0,6.39,50.0,1021.34,0.16,3.86,NW,315.0,0.0,315.9,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:24:00,17.22,6.83,50.0,1021.34,0.32,3.22,NW,315.0,0.0,301.6,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:29:00,16.89,6.78,51.0,1021.34,0.48,3.06,NW,315.0,0.0,295.3,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:34:00,16.67,6.61,51.0,1021.34,0.97,5.15,NNW,337.0,0.0,281.9,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:39:00,17.0,6.5,50.0,1021.0,0.97,3.38,NW,315.0,0.0,274.6,2.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:44:00,16.78,6.83,52.0,1021.34,0.64,5.47,NW,315.0,0.0,221.4,1.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:49:00,16.17,7.17,55.0,1021.0,0.16,2.57,NNW,337.0,0.0,193.0,1.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:54:00,15.67,7.22,57.0,1021.0,0.0,1.77,NNW,337.0,0.0,50.6,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 16:59:00,15.0,7.39,60.0,1021.34,0.16,1.29,NNW,337.0,0.0,83.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:04:00,14.39,7.06,61.0,1021.34,0.0,0.64,NNW,337.0,0.0,82.6,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:09:00,14.67,6.94,60.0,1021.0,0.16,3.22,NNW,337.0,0.0,76.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:14:00,14.72,6.89,60.0,1021.34,0.0,1.29,NNW,337.0,0.0,68.4,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:19:00,14.61,7.0,60.0,1021.34,0.0,0.0,NNW,337.0,0.0,56.8,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:24:00,14.44,6.78,60.0,1021.34,0.0,0.0,NNW,337.0,0.0,44.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:29:00,14.33,6.83,61.0,1021.34,0.32,4.51,NNW,337.0,0.0,41.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:34:00,14.33,6.83,61.0,1021.34,0.0,0.0,NNW,337.0,0.0,38.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:39:00,14.28,6.56,60.0,1021.34,0.0,0.0,NNW,337.0,0.0,34.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:44:00,14.17,7.17,63.0,1021.34,0.0,0.0,NNW,337.0,0.0,37.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:49:00,14.06,7.22,63.0,1021.0,0.0,0.0,NNW,337.0,0.0,43.8,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:54:00,13.94,6.94,63.0,1021.34,0.0,0.0,NNW,337.0,0.0,43.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 17:59:00,14.0,7.06,63.0,1021.0,0.0,0.0,NNW,337.0,0.0,40.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:04:00,14.0,6.89,62.0,1021.34,0.0,2.09,NNW,337.0,0.0,35.7,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:09:00,13.94,6.94,63.0,1021.0,0.0,1.93,NNW,337.0,0.0,31.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:14:00,13.78,6.83,63.0,1021.34,0.0,0.0,NNW,337.0,0.0,26.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:19:00,13.61,6.56,62.0,1021.0,0.0,0.0,NNW,337.0,0.0,23.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:24:00,13.5,6.39,62.0,1021.0,0.0,0.0,NNW,337.0,0.0,19.9,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:29:00,13.39,6.61,64.0,1021.34,0.0,0.0,NNW,337.0,0.0,18.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:34:00,13.33,6.56,63.0,1021.34,0.0,0.0,NNW,337.0,0.0,17.4,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:39:00,13.33,6.78,65.0,1021.34,0.0,0.0,NNW,337.0,0.0,15.8,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:44:00,13.06,7.0,67.0,1021.67,0.0,0.0,NNW,337.0,0.0,14.4,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:49:00,12.89,6.89,67.0,1021.67,0.0,0.0,NNW,337.0,0.0,13.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:54:00,12.78,6.67,66.0,1021.67,0.0,0.0,NNW,337.0,0.0,12.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 18:59:00,12.72,6.83,68.0,1021.34,0.0,0.0,NNW,337.0,0.0,9.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:04:00,12.67,6.83,68.0,1021.67,0.0,0.0,NNW,337.0,0.0,6.3,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:09:00,12.5,6.83,68.0,1021.67,0.0,0.0,NNW,337.0,0.0,4.6,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:14:00,12.39,6.72,68.0,1021.67,0.0,0.0,NNW,337.0,0.0,3.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:19:00,12.28,6.78,69.0,1021.67,0.0,0.0,NNW,337.0,0.0,2.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:24:00,12.28,6.78,69.0,1021.67,0.0,0.0,NNW,337.0,0.0,1.4,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:29:00,12.17,6.72,69.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.8,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:34:00,12.06,6.72,70.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.5,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:39:00,11.89,6.61,70.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.2,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:44:00,11.78,6.61,71.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:49:00,11.67,6.56,71.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.1,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:54:00,11.44,6.5,72.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 19:59:00,11.33,6.44,72.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:04:00,11.22,6.39,72.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:09:00,11.06,6.44,73.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:14:00,11.0,6.39,73.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:19:00,10.83,6.28,73.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:24:00,10.78,6.33,74.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:29:00,10.72,6.28,74.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:34:00,10.61,6.22,74.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:39:00,10.5,6.11,74.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:44:00,10.39,6.0,74.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:49:00,10.39,6.11,75.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:54:00,10.33,6.0,74.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 20:59:00,10.39,6.0,74.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:04:00,10.28,5.94,74.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:09:00,10.22,6.0,75.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:14:00,10.06,5.89,75.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:19:00,9.89,5.94,76.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:24:00,9.78,6.0,77.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:29:00,9.89,6.17,78.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:34:00,9.78,6.17,78.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:39:00,9.67,6.06,78.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:44:00,9.61,6.0,78.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:49:00,9.5,5.94,78.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:54:00,9.5,6.0,79.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 21:59:00,9.5,6.0,79.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:04:00,9.39,5.89,79.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:09:00,9.28,5.89,80.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:14:00,9.17,5.83,80.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:19:00,9.0,5.78,80.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:24:00,9.0,5.89,81.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:29:00,9.0,5.89,81.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:34:00,8.89,5.78,81.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:39:00,8.89,5.89,81.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:44:00,8.78,5.89,82.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:49:00,8.78,5.83,82.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:54:00,8.67,5.72,82.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 22:59:00,8.61,5.72,82.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:04:00,8.61,5.89,83.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:09:00,8.61,5.83,83.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:14:00,8.61,5.72,82.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:19:00,8.56,5.72,82.0,1022.01,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:24:00,8.44,5.72,83.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:29:00,8.39,5.72,83.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:34:00,8.28,5.61,83.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
ILAMAD25,La Madeleine,other,EasyWeatherPro_V5.1.6,50.659,3.07,23.0,2025-03-24 23:39:00,8.28,5.67,84.0,1021.67,0.0,0.0,NNW,337.0,0.0,0.0,0.0,weather_underground,,
